user_id,feature_enabled,experiment_selected_date,event_date,games_played,revenue
9965,0,1/17/18,1/20/18,9,0
9965,0,1/17/18,1/21/18,28,0
9965,0,1/17/18,1/22/18,0,0
9965,0,1/17/18,1/23/18,0,0
9965,0,1/17/18,1/24/18,0,0
9973,1,1/18/18,1/18/18,10,9.99
9973,1,1/18/18,1/19/18,37,0
9973,1,1/18/18,1/20/18,24,39.97
9973,1,1/18/18,1/21/18,60,19.99
9973,1,1/18/18,1/22/18,3,0
9973,1,1/18/18,1/23/18,13,9.99
9973,1,1/18/18,1/24/18,5,0
9980,1,1/17/18,1/15/18,4,0
9980,1,1/17/18,1/16/18,4,0
9980,1,1/17/18,1/17/18,10,0
9980,1,1/17/18,1/21/18,6,0
9984,1,1/24/18,1/24/18,9,0
9985,0,1/17/18,1/15/18,7,0
9985,0,1/17/18,1/16/18,11,0
9985,0,1/17/18,1/17/18,5,0
9985,0,1/17/18,1/18/18,9,0
9985,0,1/17/18,1/19/18,5,0
9985,0,1/17/18,1/20/18,7,0
9985,0,1/17/18,1/21/18,19,0
9985,0,1/17/18,1/22/18,5,0
9985,0,1/17/18,1/23/18,16,0
9985,0,1/17/18,1/24/18,7,0
9995,1,1/17/18,1/17/18,6,0
9995,1,1/17/18,1/22/18,2,0
9997,1,1/21/18,1/21/18,0,0
9998,1,1/17/18,1/15/18,0,0
9998,1,1/17/18,1/16/18,11,0
9998,1,1/17/18,1/17/18,20,0
9998,1,1/17/18,1/18/18,13,0
9998,1,1/17/18,1/19/18,10,0
9998,1,1/17/18,1/20/18,22,0
9998,1,1/17/18,1/21/18,18,0
9998,1,1/17/18,1/22/18,11,0
9998,1,1/17/18,1/23/18,9,0
9998,1,1/17/18,1/24/18,0,0
10008,1,1/17/18,1/15/18,24,0
10008,1,1/17/18,1/16/18,28,0
10008,1,1/17/18,1/17/18,4,0
10008,1,1/17/18,1/18/18,1,0
10008,1,1/17/18,1/20/18,2,0
10008,1,1/17/18,1/21/18,2,0
10014,1,1/21/18,1/21/18,1,0
10015,1,1/17/18,1/17/18,23,0
10015,1,1/17/18,1/18/18,9,0
10015,1,1/17/18,1/19/18,0,0
10018,1,1/17/18,1/15/18,15,0
10018,1,1/17/18,1/16/18,16,0
10018,1,1/17/18,1/17/18,16,0
10018,1,1/17/18,1/18/18,13,0
10018,1,1/17/18,1/19/18,20,0
10018,1,1/17/18,1/20/18,21,0
10018,1,1/17/18,1/21/18,5,0
10018,1,1/17/18,1/22/18,10,0
10026,1,1/17/18,1/17/18,12,0
10026,1,1/17/18,1/18/18,7,0
10026,1,1/17/18,1/19/18,6,0
10026,1,1/17/18,1/22/18,6,0
10026,1,1/17/18,1/24/18,0,0
10031,1,1/17/18,1/15/18,0,0
10031,1,1/17/18,1/16/18,1,0
10031,1,1/17/18,1/17/18,2,0
10031,1,1/17/18,1/18/18,3,0
10031,1,1/17/18,1/19/18,1,0
10031,1,1/17/18,1/20/18,3,0
10031,1,1/17/18,1/22/18,5,0
10031,1,1/17/18,1/23/18,0,0
10039,1,1/17/18,1/15/18,10,0
10039,1,1/17/18,1/16/18,7,0
10039,1,1/17/18,1/17/18,6,0
10039,1,1/17/18,1/18/18,0,0
10039,1,1/17/18,1/19/18,5,0
10039,1,1/17/18,1/20/18,7,0
10039,1,1/17/18,1/21/18,12,0
10039,1,1/17/18,1/22/18,7,0
10039,1,1/17/18,1/23/18,24,0
10039,1,1/17/18,1/24/18,20,0
10049,1,1/18/18,1/17/18,5,0
10049,1,1/18/18,1/18/18,14,0
10049,1,1/18/18,1/19/18,5,0
10049,1,1/18/18,1/23/18,8,0
10049,1,1/18/18,1/24/18,6,0
10054,1,1/19/18,1/19/18,10,0
10055,0,1/17/18,1/16/18,34,0
10055,0,1/17/18,1/17/18,6,0
10055,0,1/17/18,1/18/18,12,0
10055,0,1/17/18,1/19/18,13,0
10055,0,1/17/18,1/20/18,8,0
10055,0,1/17/18,1/21/18,1,0
10055,0,1/17/18,1/22/18,18,0
10055,0,1/17/18,1/23/18,8,0
10055,0,1/17/18,1/24/18,11,0
10064,0,1/18/18,1/18/18,29,0
10064,0,1/18/18,1/20/18,11,0
10064,0,1/18/18,1/21/18,1,0
10064,0,1/18/18,1/22/18,7,0
10068,0,1/22/18,1/22/18,2,0
10069,0,1/19/18,1/19/18,6,0
10069,0,1/19/18,1/22/18,10,0
10069,0,1/19/18,1/23/18,11,0
10069,0,1/19/18,1/24/18,5,0
10073,0,1/18/18,1/17/18,5,0
10073,0,1/18/18,1/18/18,5,0
10073,0,1/18/18,1/19/18,5,0
10073,0,1/18/18,1/20/18,6,0
10073,0,1/18/18,1/21/18,15,0
10073,0,1/18/18,1/22/18,9,0
10073,0,1/18/18,1/23/18,6,0
10073,0,1/18/18,1/24/18,5,0
10081,0,1/18/18,1/16/18,26,0
10081,0,1/18/18,1/17/18,13,0
10081,0,1/18/18,1/18/18,9,0
10081,0,1/18/18,1/19/18,8,1.99
10081,0,1/18/18,1/20/18,5,0
10081,0,1/18/18,1/21/18,8,0
10081,0,1/18/18,1/22/18,6,0
10081,0,1/18/18,1/23/18,12,0
10081,0,1/18/18,1/24/18,7,0
10090,1,1/17/18,1/15/18,14,0
10090,1,1/17/18,1/16/18,20,0
10090,1,1/17/18,1/17/18,21,0
10090,1,1/17/18,1/18/18,18,0
10090,1,1/17/18,1/19/18,16,0
10090,1,1/17/18,1/20/18,28,0
10090,1,1/17/18,1/21/18,23,0
10090,1,1/17/18,1/22/18,29,0
10090,1,1/17/18,1/23/18,12,0
10090,1,1/17/18,1/24/18,16,0
10100,1,1/18/18,1/18/18,79,0
10100,1,1/18/18,1/19/18,14,0
10100,1,1/18/18,1/20/18,27,0
10100,1,1/18/18,1/21/18,42,0
10100,1,1/18/18,1/22/18,7,0
10100,1,1/18/18,1/23/18,13,0
10100,1,1/18/18,1/24/18,9,0
10107,1,1/17/18,1/15/18,5,0
10107,1,1/17/18,1/16/18,5,0
10107,1,1/17/18,1/17/18,5,0
10107,1,1/17/18,1/18/18,5,0
10107,1,1/17/18,1/19/18,5,0
10107,1,1/17/18,1/21/18,5,0
10107,1,1/17/18,1/22/18,6,0
10107,1,1/17/18,1/23/18,10,0
10107,1,1/17/18,1/24/18,5,0
10116,1,1/20/18,1/20/18,12,0
10116,1,1/20/18,1/21/18,30,0
10118,1,1/17/18,1/15/18,10,0
10118,1,1/17/18,1/17/18,7,0
10118,1,1/17/18,1/18/18,11,0
10118,1,1/17/18,1/23/18,5,0
10118,1,1/17/18,1/24/18,5,0
10123,1,1/18/18,1/18/18,5,0
10123,1,1/18/18,1/19/18,6,0
10123,1,1/18/18,1/20/18,19,0
10123,1,1/18/18,1/21/18,14,0
10123,1,1/18/18,1/23/18,2,0
10123,1,1/18/18,1/24/18,11,0
10129,1,1/23/18,1/23/18,5,0
10130,1,1/19/18,1/17/18,5,0
10130,1,1/19/18,1/19/18,5,0
10130,1,1/19/18,1/21/18,5,0
10130,1,1/19/18,1/22/18,5,0
10130,1,1/19/18,1/23/18,0,0
10135,0,1/17/18,1/16/18,8,0
10135,0,1/17/18,1/17/18,6,0
10135,0,1/17/18,1/18/18,7,0
10135,0,1/17/18,1/19/18,1,0
10135,0,1/17/18,1/20/18,4,0
10135,0,1/17/18,1/21/18,6,0
10135,0,1/17/18,1/22/18,5,0
10135,0,1/17/18,1/23/18,5,0
10143,0,1/17/18,1/15/18,5,0
10143,0,1/17/18,1/16/18,3,0
10143,0,1/17/18,1/17/18,3,0
10143,0,1/17/18,1/18/18,5,0
10143,0,1/17/18,1/19/18,10,0
10143,0,1/17/18,1/20/18,7,0
10143,0,1/17/18,1/21/18,13,0
10143,0,1/17/18,1/22/18,12,0
10143,0,1/17/18,1/23/18,13,0
10143,0,1/17/18,1/24/18,12,0
10153,0,1/19/18,1/19/18,3,0
10153,0,1/19/18,1/20/18,2,0
10155,0,1/19/18,1/17/18,9,0
10155,0,1/19/18,1/19/18,6,0
10155,0,1/19/18,1/20/18,6,0
10155,0,1/19/18,1/24/18,5,0
10159,0,1/17/18,1/15/18,7,0
10159,0,1/17/18,1/16/18,6,0
10159,0,1/17/18,1/17/18,3,0
10159,0,1/17/18,1/18/18,4,0
10159,0,1/17/18,1/20/18,8,0
10159,0,1/17/18,1/22/18,6,0
10159,0,1/17/18,1/23/18,7,0
10159,0,1/17/18,1/24/18,11,0
10167,0,1/18/18,1/18/18,7,0
10167,0,1/18/18,1/19/18,0,0
10167,0,1/18/18,1/20/18,13,0
10167,0,1/18/18,1/21/18,12,0
10167,0,1/18/18,1/22/18,9,0
10167,0,1/18/18,1/24/18,12,0
10173,1,1/17/18,1/15/18,10,0
10173,1,1/17/18,1/16/18,7,0
10173,1,1/17/18,1/17/18,23,0
10173,1,1/17/18,1/18/18,15,0
10173,1,1/17/18,1/19/18,21,0
10173,1,1/17/18,1/20/18,15,0
10173,1,1/17/18,1/21/18,20,0
10173,1,1/17/18,1/22/18,6,0
10173,1,1/17/18,1/23/18,0,0
10173,1,1/17/18,1/24/18,0,0
10183,0,1/17/18,1/15/18,12,0
10183,0,1/17/18,1/16/18,4,0
10183,0,1/17/18,1/17/18,16,0
10183,0,1/17/18,1/19/18,6,0
10183,0,1/17/18,1/20/18,10,0
10183,0,1/17/18,1/21/18,8,0
10183,0,1/17/18,1/22/18,5,0
10183,0,1/17/18,1/23/18,10,0
10183,0,1/17/18,1/24/18,12,0
10192,0,1/17/18,1/15/18,10,0
10192,0,1/17/18,1/16/18,17,0
10192,0,1/17/18,1/17/18,29,0
10192,0,1/17/18,1/18/18,20,0
10192,0,1/17/18,1/19/18,24,0
10192,0,1/17/18,1/20/18,19,0
10192,0,1/17/18,1/21/18,21,0
10192,0,1/17/18,1/22/18,7,0
10192,0,1/17/18,1/23/18,0,0
10192,0,1/17/18,1/24/18,0,0
10202,1,1/17/18,1/15/18,1,0
10202,1,1/17/18,1/16/18,12,0
10202,1,1/17/18,1/17/18,4,0
10202,1,1/17/18,1/18/18,1,0
10202,1,1/17/18,1/19/18,1,0
10202,1,1/17/18,1/20/18,2,0
10202,1,1/17/18,1/21/18,15,0
10202,1,1/17/18,1/22/18,1,0
10202,1,1/17/18,1/23/18,1,0
10202,1,1/17/18,1/24/18,2,0
10212,0,1/17/18,1/15/18,10,0
10212,0,1/17/18,1/16/18,16,0
10212,0,1/17/18,1/17/18,10,0
10212,0,1/17/18,1/18/18,20,0
10212,0,1/17/18,1/19/18,9,0
10212,0,1/17/18,1/20/18,13,0
10212,0,1/17/18,1/21/18,13,0
10212,0,1/17/18,1/22/18,3,0
10212,0,1/17/18,1/23/18,13,0
10212,0,1/17/18,1/24/18,5,0
10222,0,1/17/18,1/15/18,5,0
10222,0,1/17/18,1/16/18,15,0
10222,0,1/17/18,1/17/18,10,0
10222,0,1/17/18,1/18/18,13,0
10222,0,1/17/18,1/19/18,10,0
10222,0,1/17/18,1/20/18,10,0
10222,0,1/17/18,1/21/18,16,0
10222,0,1/17/18,1/22/18,16,0
10222,0,1/17/18,1/23/18,10,0
10222,0,1/17/18,1/24/18,17,0
10232,1,1/18/18,1/18/18,5,0
10232,1,1/18/18,1/22/18,8,0
10232,1,1/18/18,1/23/18,5,0
10235,0,1/17/18,1/15/18,32,0
10235,0,1/17/18,1/16/18,28,0
10235,0,1/17/18,1/17/18,26,0
10235,0,1/17/18,1/18/18,31,0
10235,0,1/17/18,1/19/18,22,0
10235,0,1/17/18,1/20/18,25,0
10235,0,1/17/18,1/21/18,15,0
10235,0,1/17/18,1/22/18,34,0
10235,0,1/17/18,1/23/18,27,0
10235,0,1/17/18,1/24/18,20,0
10245,1,1/18/18,1/16/18,2,0
10245,1,1/18/18,1/17/18,6,0
10245,1,1/18/18,1/18/18,7,0
10245,1,1/18/18,1/19/18,18,0
10245,1,1/18/18,1/20/18,14,1.99
10245,1,1/18/18,1/21/18,13,1.99
10245,1,1/18/18,1/22/18,1,0
10245,1,1/18/18,1/23/18,3,0
10253,1,1/19/18,1/19/18,0,0
10253,1,1/19/18,1/22/18,0,0
10255,0,1/17/18,1/16/18,13,0
10255,0,1/17/18,1/17/18,20,0
10255,0,1/17/18,1/18/18,17,0
10255,0,1/17/18,1/19/18,30,0
10255,0,1/17/18,1/20/18,40,0
10255,0,1/17/18,1/21/18,17,0
10255,0,1/17/18,1/22/18,0,0
10255,0,1/17/18,1/23/18,1,0
10255,0,1/17/18,1/24/18,2,0
10264,0,1/18/18,1/16/18,16,0
10264,0,1/18/18,1/17/18,17,0
10264,0,1/18/18,1/18/18,20,0
10264,0,1/18/18,1/19/18,12,0
10264,0,1/18/18,1/20/18,7,0
10264,0,1/18/18,1/21/18,14,0
10264,0,1/18/18,1/22/18,6,0
10264,0,1/18/18,1/23/18,0,0
10264,0,1/18/18,1/24/18,4,0
10273,1,1/17/18,1/15/18,10,0
10273,1,1/17/18,1/16/18,15,0
10273,1,1/17/18,1/17/18,18,0
10273,1,1/17/18,1/18/18,17,0
10273,1,1/17/18,1/19/18,13,0
10273,1,1/17/18,1/20/18,31,0
10273,1,1/17/18,1/21/18,13,0
10273,1,1/17/18,1/22/18,14,0
10273,1,1/17/18,1/23/18,20,0
10273,1,1/17/18,1/24/18,13,0
10283,1,1/17/18,1/15/18,25,0
10283,1,1/17/18,1/16/18,20,0
10283,1,1/17/18,1/17/18,24,0
10283,1,1/17/18,1/18/18,10,0
10283,1,1/17/18,1/19/18,19,0
10283,1,1/17/18,1/20/18,27,0
10283,1,1/17/18,1/21/18,21,0
10283,1,1/17/18,1/22/18,10,0
10283,1,1/17/18,1/23/18,18,0
10283,1,1/17/18,1/24/18,22,0
10293,1,1/17/18,1/15/18,25,0
10293,1,1/17/18,1/16/18,27,0
10293,1,1/17/18,1/17/18,23,0
10293,1,1/17/18,1/18/18,18,0
10293,1,1/17/18,1/19/18,11,0
10293,1,1/17/18,1/21/18,7,0
10293,1,1/17/18,1/22/18,9,1.99
10293,1,1/17/18,1/23/18,7,0
10301,0,1/23/18,1/23/18,2,0
10301,0,1/23/18,1/24/18,0,0
10303,1,1/18/18,1/18/18,25,0
10303,1,1/18/18,1/19/18,38,0
10303,1,1/18/18,1/20/18,31,0
10303,1,1/18/18,1/24/18,12,0
10307,1,1/17/18,1/15/18,10,0
10307,1,1/17/18,1/16/18,1,0
10307,1,1/17/18,1/17/18,27,0
10307,1,1/17/18,1/18/18,20,0
10307,1,1/17/18,1/19/18,24,0
10307,1,1/17/18,1/20/18,25,0
10307,1,1/17/18,1/21/18,20,0
10307,1,1/17/18,1/22/18,22,0
10307,1,1/17/18,1/23/18,3,0
10307,1,1/17/18,1/24/18,2,0
10317,0,1/20/18,1/20/18,1,0
10317,0,1/20/18,1/21/18,0,0
10319,0,1/17/18,1/15/18,12,0
10319,0,1/17/18,1/16/18,10,0
10319,0,1/17/18,1/17/18,5,0
10319,0,1/17/18,1/18/18,6,0
10319,0,1/17/18,1/19/18,4,0
10319,0,1/17/18,1/20/18,9,0
10319,0,1/17/18,1/21/18,2,0
10319,0,1/17/18,1/22/18,3,0
10319,0,1/17/18,1/23/18,8,0
10319,0,1/17/18,1/24/18,13,0
10329,1,1/17/18,1/17/18,0,0
10329,1,1/17/18,1/20/18,3,0
10329,1,1/17/18,1/21/18,1,0
10329,1,1/17/18,1/22/18,2,0
10333,0,1/19/18,1/17/18,9,0
10333,0,1/19/18,1/19/18,15,0
10333,0,1/19/18,1/20/18,15,0
10333,0,1/19/18,1/21/18,15,0
10333,0,1/19/18,1/22/18,6,0
10333,0,1/19/18,1/23/18,5,0
10333,0,1/19/18,1/24/18,19,0
10340,1,1/19/18,1/19/18,0,0
10340,1,1/19/18,1/22/18,0,0
10340,1,1/19/18,1/23/18,0,0
10340,1,1/19/18,1/24/18,0,0
10344,0,1/18/18,1/16/18,29,0
10344,0,1/18/18,1/17/18,29,0
10344,0,1/18/18,1/18/18,26,0
10344,0,1/18/18,1/19/18,7,0
10344,0,1/18/18,1/20/18,14,0
10344,0,1/18/18,1/21/18,10,0
10344,0,1/18/18,1/22/18,7,0
10344,0,1/18/18,1/23/18,0,0
10344,0,1/18/18,1/24/18,6,0
10353,0,1/19/18,1/19/18,5,0
10353,0,1/19/18,1/20/18,0,0
10353,0,1/19/18,1/21/18,5,0
10353,0,1/19/18,1/22/18,4,0
10357,0,1/17/18,1/15/18,0,0
10357,0,1/17/18,1/16/18,13,0
10357,0,1/17/18,1/17/18,5,0
10357,0,1/17/18,1/18/18,7,0
10357,0,1/17/18,1/19/18,7,0
10357,0,1/17/18,1/21/18,6,0
10357,0,1/17/18,1/22/18,5,0
10357,0,1/17/18,1/24/18,1,0
10365,1,1/17/18,1/15/18,5,0
10365,1,1/17/18,1/16/18,5,0
10365,1,1/17/18,1/17/18,4,0
10365,1,1/17/18,1/18/18,31,0
10365,1,1/17/18,1/19/18,28,0
10365,1,1/17/18,1/20/18,16,0
10365,1,1/17/18,1/21/18,41,0
10365,1,1/17/18,1/22/18,28,0
10365,1,1/17/18,1/23/18,7,0
10365,1,1/17/18,1/24/18,0,0
10375,1,1/20/18,1/20/18,1,0
10376,0,1/19/18,1/19/18,5,0
10376,0,1/19/18,1/20/18,3,0
10376,0,1/19/18,1/21/18,5,0
10376,0,1/19/18,1/23/18,5,0
10376,0,1/19/18,1/24/18,0,0
10381,1,1/21/18,1/21/18,1,0
10381,1,1/21/18,1/23/18,0,0
10381,1,1/21/18,1/24/18,0,0
10384,1,1/21/18,1/19/18,14,0
10384,1,1/21/18,1/20/18,41,0
10384,1,1/21/18,1/21/18,15,0
10384,1,1/21/18,1/22/18,24,0
10384,1,1/21/18,1/23/18,11,0
10384,1,1/21/18,1/24/18,21,0
10390,1,1/17/18,1/15/18,22,0
10390,1,1/17/18,1/16/18,21,0
10390,1,1/17/18,1/17/18,6,0
10390,1,1/17/18,1/18/18,14,0
10390,1,1/17/18,1/19/18,7,0
10390,1,1/17/18,1/20/18,11,0
10390,1,1/17/18,1/21/18,7,0
10390,1,1/17/18,1/22/18,8,0
10390,1,1/17/18,1/23/18,17,0
10390,1,1/17/18,1/24/18,11,0
10400,0,1/18/18,1/18/18,2,0
10400,0,1/18/18,1/24/18,2,0
10402,0,1/17/18,1/15/18,6,0
10402,0,1/17/18,1/17/18,13,0
10402,0,1/17/18,1/18/18,6,0
10402,0,1/17/18,1/19/18,5,0
10402,0,1/17/18,1/20/18,9,0
10402,0,1/17/18,1/23/18,9,0
10402,0,1/17/18,1/24/18,5,0
10409,1,1/17/18,1/15/18,18,0
10409,1,1/17/18,1/16/18,13,0
10409,1,1/17/18,1/17/18,14,0
10409,1,1/17/18,1/18/18,14,0
10409,1,1/17/18,1/19/18,10,0
10409,1,1/17/18,1/20/18,2,0
10409,1,1/17/18,1/21/18,6,0
10409,1,1/17/18,1/22/18,14,0
10409,1,1/17/18,1/23/18,20,0
10409,1,1/17/18,1/24/18,19,0
10419,1,1/17/18,1/15/18,46,9.99
10419,1,1/17/18,1/16/18,50,0
10419,1,1/17/18,1/17/18,62,9.99
10419,1,1/17/18,1/18/18,71,9.99
10419,1,1/17/18,1/19/18,67,9.99
10419,1,1/17/18,1/20/18,104,9.99
10419,1,1/17/18,1/21/18,55,9.99
10419,1,1/17/18,1/22/18,6,0
10419,1,1/17/18,1/23/18,1,0
10419,1,1/17/18,1/24/18,17,0
10429,1,1/17/18,1/15/18,3,0
10429,1,1/17/18,1/16/18,18,0
10429,1,1/17/18,1/17/18,11,0
10429,1,1/17/18,1/18/18,13,0
10429,1,1/17/18,1/19/18,5,0
10429,1,1/17/18,1/20/18,23,0
10429,1,1/17/18,1/21/18,5,0
10429,1,1/17/18,1/23/18,6,0
10429,1,1/17/18,1/24/18,3,0
10438,1,1/17/18,1/16/18,1,0
10438,1,1/17/18,1/17/18,1,0
10438,1,1/17/18,1/18/18,9,0
10438,1,1/17/18,1/22/18,8,0
10438,1,1/17/18,1/23/18,5,0
10438,1,1/17/18,1/24/18,6,0
10444,0,1/18/18,1/16/18,0,0
10444,0,1/18/18,1/17/18,0,0
10444,0,1/18/18,1/18/18,0,0
10444,0,1/18/18,1/19/18,3,0
10444,0,1/18/18,1/20/18,0,0
10444,0,1/18/18,1/21/18,0,0
10444,0,1/18/18,1/22/18,0,0
10444,0,1/18/18,1/23/18,0,0
10444,0,1/18/18,1/24/18,0,0
10453,0,1/22/18,1/22/18,19,0
10453,0,1/22/18,1/23/18,3,0
10455,0,1/17/18,1/15/18,11,0
10455,0,1/17/18,1/16/18,8,0
10455,0,1/17/18,1/17/18,8,0
10455,0,1/17/18,1/18/18,14,0
10455,0,1/17/18,1/19/18,9,0
10455,0,1/17/18,1/20/18,14,0
10455,0,1/17/18,1/21/18,7,0
10455,0,1/17/18,1/22/18,7,0
10455,0,1/17/18,1/23/18,0,0
10455,0,1/17/18,1/24/18,0,0
10465,0,1/17/18,1/15/18,10,0
10465,0,1/17/18,1/16/18,17,0
10465,0,1/17/18,1/17/18,10,0
10465,0,1/17/18,1/18/18,14,0
10465,0,1/17/18,1/19/18,14,0
10465,0,1/17/18,1/20/18,9,0
10465,0,1/17/18,1/21/18,12,0
10465,0,1/17/18,1/22/18,8,0
10465,0,1/17/18,1/23/18,11,0
10465,0,1/17/18,1/24/18,5,0
10475,0,1/23/18,1/23/18,7,0
10476,1,1/17/18,1/15/18,1,0
10476,1,1/17/18,1/16/18,6,0
10476,1,1/17/18,1/17/18,14,0
10476,1,1/17/18,1/18/18,7,0
10476,1,1/17/18,1/19/18,18,0
10476,1,1/17/18,1/20/18,11,0
10476,1,1/17/18,1/21/18,12,0
10476,1,1/17/18,1/22/18,0,0
10476,1,1/17/18,1/23/18,0,0
10476,1,1/17/18,1/24/18,5,0
10486,0,1/21/18,1/21/18,3,0
10486,0,1/21/18,1/22/18,9,0
10486,0,1/21/18,1/23/18,5,0
10489,0,1/19/18,1/19/18,5,0
10489,0,1/19/18,1/23/18,5,0
10489,0,1/19/18,1/24/18,5,0
10492,1,1/17/18,1/17/18,12,0
10492,1,1/17/18,1/18/18,5,0
10492,1,1/17/18,1/20/18,3,0
10492,1,1/17/18,1/23/18,10,0
10496,0,1/17/18,1/15/18,15,0
10496,0,1/17/18,1/16/18,4,0
10496,0,1/17/18,1/17/18,7,0
10496,0,1/17/18,1/18/18,10,0
10496,0,1/17/18,1/19/18,8,0
10496,0,1/17/18,1/21/18,11,0
10496,0,1/17/18,1/22/18,8,0
10496,0,1/17/18,1/23/18,9,0
10504,1,1/17/18,1/15/18,7,0
10504,1,1/17/18,1/16/18,8,0
10504,1,1/17/18,1/17/18,8,0
10504,1,1/17/18,1/18/18,14,0
10504,1,1/17/18,1/19/18,11,0
10504,1,1/17/18,1/20/18,6,0
10504,1,1/17/18,1/21/18,6,0
10504,1,1/17/18,1/22/18,7,0
10504,1,1/17/18,1/23/18,13,0
10504,1,1/17/18,1/24/18,10,0
10514,1,1/20/18,1/20/18,3,0
10515,0,1/19/18,1/19/18,2,0
10516,1,1/20/18,1/20/18,7,0
10516,1,1/20/18,1/21/18,11,0
10516,1,1/20/18,1/22/18,11,0
10516,1,1/20/18,1/23/18,11,0
10516,1,1/20/18,1/24/18,19,0
10521,0,1/18/18,1/18/18,8,0
10521,0,1/18/18,1/19/18,7,0
10521,0,1/18/18,1/21/18,6,0
10524,1,1/17/18,1/15/18,19,0
10524,1,1/17/18,1/16/18,10,0
10524,1,1/17/18,1/17/18,13,0
10524,1,1/17/18,1/18/18,17,0
10524,1,1/17/18,1/19/18,10,0
10524,1,1/17/18,1/20/18,17,0
10524,1,1/17/18,1/21/18,13,0
10524,1,1/17/18,1/22/18,5,0
10524,1,1/17/18,1/23/18,5,0
10524,1,1/17/18,1/24/18,5,0
10534,1,1/20/18,1/20/18,1,0
10534,1,1/20/18,1/22/18,1,0
10536,1,1/17/18,1/15/18,12,0
10536,1,1/17/18,1/16/18,23,0
10536,1,1/17/18,1/17/18,14,0
10536,1,1/17/18,1/18/18,22,0
10536,1,1/17/18,1/19/18,18,0
10536,1,1/17/18,1/20/18,14,0
10536,1,1/17/18,1/21/18,26,0
10536,1,1/17/18,1/22/18,5,0
10536,1,1/17/18,1/23/18,11,0
10536,1,1/17/18,1/24/18,6,0
10546,0,1/17/18,1/17/18,4,0
10546,0,1/17/18,1/18/18,3,0
10546,0,1/17/18,1/23/18,10,0
10549,1,1/17/18,1/15/18,5,0
10549,1,1/17/18,1/16/18,2,0
10549,1,1/17/18,1/17/18,4,0
10549,1,1/17/18,1/18/18,5,0
10549,1,1/17/18,1/19/18,12,0
10549,1,1/17/18,1/20/18,1,0
10549,1,1/17/18,1/21/18,18,0
10549,1,1/17/18,1/23/18,6,0
10549,1,1/17/18,1/24/18,3,0
10558,0,1/18/18,1/18/18,1,0
10559,0,1/18/18,1/16/18,5,0
10559,0,1/18/18,1/18/18,3,0
10559,0,1/18/18,1/22/18,5,0
10559,0,1/18/18,1/24/18,6,0
10563,0,1/23/18,1/23/18,15,0
10563,0,1/23/18,1/24/18,33,0
10565,1,1/22/18,1/20/18,23,0
10565,1,1/22/18,1/21/18,14,0
10565,1,1/22/18,1/22/18,17,0
10565,1,1/22/18,1/23/18,10,0
10565,1,1/22/18,1/24/18,16,0
10570,0,1/19/18,1/19/18,5,0
10570,0,1/19/18,1/20/18,10,0
10570,0,1/19/18,1/21/18,12,0
10570,0,1/19/18,1/22/18,6,0
10570,0,1/19/18,1/23/18,7,0
10575,1,1/17/18,1/17/18,3,0
10575,1,1/17/18,1/18/18,5,0
10575,1,1/17/18,1/19/18,11,0
10575,1,1/17/18,1/20/18,12,0
10575,1,1/17/18,1/21/18,9,0
10575,1,1/17/18,1/22/18,12,0
10575,1,1/17/18,1/23/18,6,0
10575,1,1/17/18,1/24/18,7,0
10583,1,1/17/18,1/15/18,3,0
10583,1,1/17/18,1/16/18,9,1.99
10583,1,1/17/18,1/17/18,10,1.99
10583,1,1/17/18,1/18/18,5,0
10587,1,1/18/18,1/16/18,7,0
10587,1,1/18/18,1/18/18,12,0
10589,1,1/18/18,1/16/18,2,0
10589,1,1/18/18,1/17/18,5,0
10589,1,1/18/18,1/18/18,5,0
10589,1,1/18/18,1/19/18,3,0
10589,1,1/18/18,1/20/18,13,0
10589,1,1/18/18,1/22/18,9,0
10589,1,1/18/18,1/23/18,9,0
10589,1,1/18/18,1/24/18,11,0
10597,1,1/22/18,1/22/18,10,0
10597,1,1/22/18,1/23/18,1,0
10597,1,1/22/18,1/24/18,5,0
10600,1,1/19/18,1/19/18,6,0
10600,1,1/19/18,1/20/18,13,0
10600,1,1/19/18,1/21/18,5,0
10600,1,1/19/18,1/22/18,5,0
10600,1,1/19/18,1/23/18,5,0
10600,1,1/19/18,1/24/18,11,0
10606,1,1/17/18,1/15/18,10,0
10606,1,1/17/18,1/16/18,10,0
10606,1,1/17/18,1/17/18,10,0
10606,1,1/17/18,1/21/18,6,0
10606,1,1/17/18,1/22/18,10,0
10606,1,1/17/18,1/24/18,15,0
10612,0,1/21/18,1/21/18,5,0
10613,1,1/17/18,1/15/18,35,0
10613,1,1/17/18,1/16/18,22,0
10613,1,1/17/18,1/17/18,15,0
10613,1,1/17/18,1/18/18,19,0
10613,1,1/17/18,1/19/18,20,0
10613,1,1/17/18,1/20/18,25,0
10613,1,1/17/18,1/21/18,15,0
10613,1,1/17/18,1/22/18,20,0
10613,1,1/17/18,1/23/18,12,0
10613,1,1/17/18,1/24/18,17,0
10623,1,1/18/18,1/16/18,19,0
10623,1,1/18/18,1/18/18,12,0
10623,1,1/18/18,1/19/18,5,0
10623,1,1/18/18,1/20/18,13,0
10623,1,1/18/18,1/21/18,33,0
10623,1,1/18/18,1/22/18,13,0
10623,1,1/18/18,1/23/18,0,0
10623,1,1/18/18,1/24/18,0,0
